congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
119,Senate,205,2025-04-09,1,205,52,44,-0.009,-0.267,-0.695,0.424,-0.056,PN1218,Nomination Confirmed,"Paul Atkins, of Virginia, to be a Member of the Securities and Exchange Commission for the remainder of the term expiring June 5, 2026",On the Nomination,
119,Senate,206,2025-04-09,1,206,52,42,0.24,-0.971,-0.56,-0.99,-7.202,HJRES20,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Energy relating to ""Energy Conservation Program: Energy Conservation Standards for Consumer Gas-fired Instantaneous Water Heaters"".",On the Motion to Proceed,
119,Senate,207,2025-04-10,1,207,53,44,0.244,-0.97,-0.553,-0.982,-7.201,HJRES20,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Energy relating to ""Energy Conservation Program: Energy Conservation Standards for Consumer Gas-fired Instantaneous Water Heaters"".",On the Joint Resolution,
119,Senate,208,2025-04-10,1,208,51,46,-0.003,-0.247,-0.693,0.447,-0.062,PN1229,Cloture Motion Agreed to,"Mark Meador, of Virginia, to be a Federal Trade Commissioner for the term of seven years from September 26, 2024",On the Cloture Motion,
119,Senate,209,2025-04-10,1,209,50,46,-0.003,-0.248,-0.692,0.449,-0.062,PN1229,Nomination Confirmed,"Mark Meador, of Virginia, to be a Federal Trade Commissioner for the term of seven years from September 26, 2024",On the Nomination,
119,Senate,210,2025-04-11,1,210,59,25,-0.441,0.817,-0.675,-0.519,-15.96,PN27,Cloture Motion Agreed to,"Lt. Gen. John D. Caine (Retired), in the Air Force, to be General",On the Cloture Motion,
119,Senate,211,2025-04-11,1,211,59,26,-0.439,0.673,-0.654,-0.611,-15.657,PN27,Nomination Confirmed,"Lt. Gen. John D. Caine (Retired), in the Air Force, to be General",On the Nomination,
119,Senate,212,2025-04-11,1,212,60,25,-0.441,0.778,-0.675,-0.52,-16.601,PN28,Cloture Motion Agreed to,"Lt. Gen. John D. Caine (Retired), in the Air Force, to be Major General",On the Cloture Motion,
119,Senate,213,2025-04-11,1,213,60,25,-0.441,0.778,-0.675,-0.52,-16.601,PN28,Nomination Confirmed,"Lt. Gen. John D. Caine (Retired), in the Air Force, to be Major General",On the Nomination,
119,Senate,214,2025-04-28,1,214,64,27,-0.106,-0.994,-0.266,-0.293,-20.889,PN545,Cloture Motion Agreed to,"David Perdue, of Georgia, to be Ambassador to the People's Republic of China",On the Cloture Motion,
119,Senate,215,2025-04-29,1,215,67,29,-0.109,-0.994,-0.303,-0.347,-21.814,PN545,Nomination Confirmed,"David Perdue, of Georgia, to be Ambassador to the People's Republic of China",On the Nomination,
119,Senate,216,2025-04-29,1,216,59,39,-0.132,-0.797,-0.696,-0.395,-11.053,PN245,Cloture Motion Agreed to,"Warren Stephens, of Arkansas, to be Ambassador to the United Kingdom of Great Britain and Northern Ireland",On the Cloture Motion,
119,Senate,217,2025-04-29,1,217,59,39,-0.132,-0.797,-0.696,-0.395,-11.053,PN245,Nomination Confirmed,"Warren Stephens, of Arkansas, to be Ambassador to the United Kingdom of Great Britain and Northern Ireland",On the Nomination,
119,Senate,218,2025-04-29,1,218,62,36,-0.243,-0.167,-0.711,0.041,-11.651,PN263,Cloture Motion Agreed to,"Thomas Barrack, of Colorado, to be Ambassador to the Republic of Turkey",On the Cloture Motion,
119,Senate,219,2025-04-29,1,219,60,36,-0.237,-0.188,-0.712,0.054,-10.275,PN263,Nomination Confirmed,"Thomas Barrack, of Colorado, to be Ambassador to the Republic of Turkey",On the Nomination,
119,Senate,220,2025-04-29,1,220,84,13,-0.089,-0.996,-0.316,-0.796,-18.184,PN2618,Cloture Motion Agreed to,"Tilman Fertitta, of Texas, to be Ambassador to the Italian Republic, and to serve concurrently and without additional compensation as Ambassador to the Republic of San Marino",On the Cloture Motion,
119,Senate,221,2025-04-29,1,221,83,14,-0.166,-0.907,-0.287,-0.648,-19.274,PN2618,Nomination Confirmed,"Tilman Fertitta, of Texas, to be Ambassador to the Italian Republic, and to serve concurrently and without additional compensation as Ambassador to the Republic of San Marino",On the Nomination,
119,Senate,222,2025-04-29,1,222,52,46,-0.003,-0.248,-0.693,0.446,-0.062,HJRES42,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Energy relating to ""Energy Conservation Program for Appliance Standards: Certification Requirements, Labeling Requirements, and Enforcement Provisions for Certain Consumer Products and Commercial Equipment"".",On the Motion to Proceed,
119,Senate,223,2025-04-30,1,223,52,46,-0.003,-0.248,-0.693,0.446,-0.062,HJRES42,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Energy relating to ""Energy Conservation Program for Appliance Standards: Certification Requirements, Labeling Requirements, and Enforcement Provisions for Certain Consumer Products and Commercial Equipment"".",On the Joint Resolution,
119,Senate,224,2025-04-30,1,224,52,46,-0.003,-0.248,-0.693,0.446,-0.062,HJRES75,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of Energy Efficiency and Renewable Energy, Department of Energy relating to ""Energy Conservation Program: Energy Conservation Standards for Commercial Refrigerators, Freezers, and Refrigerator-Freezers"".",On the Motion to Proceed,
119,Senate,225,2025-04-30,1,225,49,49,-0.175,0.721,0.491,1.181,-4.345,SJRES49,Joint Resolution Defeated,A joint resolution terminating the national emergency declared to impose global tariffs.,On the Joint Resolution,
119,Senate,226,2025-04-30,1,226,49,49,-0.175,0.721,-0.491,-1.181,-4.345,SJRES49,Motion to Table Agreed to,A joint resolution terminating the national emergency declared to impose global tariffs.,On the Motion to Table,
119,Senate,227,2025-04-30,1,227,52,40,-0.006,-0.251,-0.693,0.443,-0.059,SJRES31,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Review of Final Rule Reclassification of Major Sources as Area Sources Under Section 112 of the Clean Air Act"".",On the Motion to Proceed,
119,Senate,228,2025-05-01,1,228,52,45,-0.003,-0.248,-0.693,0.446,-0.062,HJRES75,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of Energy Efficiency and Renewable Energy, Department of Energy relating to ""Energy Conservation Program: Energy Conservation Standards for Commercial Refrigerators, Freezers, and Refrigerator-Freezers"".",On the Joint Resolution,
119,Senate,229,2025-05-01,1,229,52,46,-0.003,-0.248,-0.693,0.446,-0.062,SJRES31,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Review of Final Rule Reclassification of Major Sources as Area Sources Under Section 112 of the Clean Air Act"".",On the Joint Resolution,
119,Senate,230,2025-05-01,1,230,50,45,-0.003,-0.249,-0.693,0.447,-0.062,PN20,Cloture Motion Agreed to,"Frank Bisignano, of New Jersey, to be Commissioner of Social Security Administration for the term expiring January 19, 2031",On the Cloture Motion,
119,Senate,231,2025-05-05,1,231,51,43,-0.163,0.16,-0.72,-0.177,-5.259,HJRES61,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""National Emission Standards for Hazardous Air Pollutants: Rubber Tire Manufacturing"".",On the Motion to Proceed,
119,Senate,232,2025-05-06,1,232,55,45,-0.156,0.2,-0.732,-0.153,-5.749,HJRES61,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""National Emission Standards for Hazardous Air Pollutants: Rubber Tire Manufacturing"".",On the Joint Resolution,
119,Senate,233,2025-05-06,1,233,53,46,-0.004,-0.248,-0.693,0.446,-0.062,SJRES13,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of the Currency of the Department of the Treasury relating to the review of applications under the Bank Merger Act.",On the Motion to Proceed,
119,Senate,234,2025-05-06,1,234,53,47,-0.004,-0.248,-0.693,0.446,-0.062,PN20,Nomination Confirmed,"Frank Bisignano, of New Jersey, to be Commissioner of Social Security Administration for the term expiring January 19, 2031",On the Nomination,
119,Senate,235,2025-05-06,1,235,53,47,-0.004,-0.248,-0.693,0.446,-0.062,SJRES7,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to ""Addressing the Homework Gap Through the E-Rate Program"".",On the Motion to Proceed,
119,Senate,236,2025-05-06,1,236,53,47,-0.004,-0.248,-0.693,0.446,-0.062,HJRES60,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Park Service relating to ""Glen Canyon National Recreation Area: Motor Vehicles"".",On the Motion to Proceed,
119,Senate,237,2025-05-07,1,237,52,47,-0.004,-0.248,-0.693,0.446,-0.062,SJRES13,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of the Comptroller of the Currency of the Department of the Treasury relating to the review of applications under the Bank Merger Act.",On the Joint Resolution,
119,Senate,238,2025-05-08,1,238,50,38,-0.008,-0.257,-0.692,0.446,-0.055,SJRES7,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to ""Addressing the Homework Gap Through the E-Rate Program"".",On the Joint Resolution,
119,Senate,239,2025-05-08,1,239,50,43,-0.004,-0.252,-0.692,0.452,-0.062,HJRES60,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Park Service relating to ""Glen Canyon National Recreation Area: Motor Vehicles"".",On the Joint Resolution,
119,Senate,240,2025-05-08,1,240,48,49,-0.229,0.973,-0.273,-0.453,-12.13,S1582,Cloture Motion Rejected,"A bill to provide for the regulation of payment stablecoins, and for other purposes.",On the Cloture Motion,
119,Senate,241,2025-05-12,1,241,53,47,-0.004,-0.248,-0.693,0.446,-0.062,PN1210,Cloture Motion Agreed to,"Monica Crowley, of New York, to be Chief of Protocol, and to have the rank of Ambassador during her tenure of service",On the Cloture Motion,
119,Senate,242,2025-05-12,1,242,52,45,-0.004,-0.246,-0.693,0.447,-0.062,PN1210,Nomination Confirmed,"Monica Crowley, of New York, to be Chief of Protocol, and to have the rank of Ambassador during her tenure of service",On the Nomination,
119,Senate,243,2025-05-12,1,243,52,45,-0.004,-0.246,-0.693,0.447,-0.062,PN2550,Cloture Motion Agreed to,"Reed Rubinstein, of Maryland, to be Legal Adviser of the Department of State",On the Cloture Motion,
119,Senate,244,2025-05-13,1,244,52,46,-0.004,-0.248,-0.693,0.445,-0.062,PN2550,Nomination Confirmed,"Reed Rubinstein, of Maryland, to be Legal Adviser of the Department of State",On the Nomination,
119,Senate,245,2025-05-13,1,245,72,26,0.244,-0.935,-0.367,-1.459,-23.771,PN1230,Cloture Motion Agreed to,"Troy Meink, of Virginia, to be Secretary of the Air Force",On the Cloture Motion,
119,Senate,246,2025-05-13,1,246,74,25,0.194,-0.981,-0.293,-1.038,-24.477,PN1230,Nomination Confirmed,"Troy Meink, of Virginia, to be Secretary of the Air Force",On the Nomination,
119,Senate,247,2025-05-13,1,247,53,45,-0.124,-0.7,-0.358,0.063,-6.888,PN134,Cloture Motion Agreed to,"James Danly, of Tennessee, to be Deputy Secretary of Energy",On the Cloture Motion,
119,Senate,248,2025-05-13,1,248,52,44,-0.122,-0.256,-0.681,0.524,-2.006,PN134,Nomination Confirmed,"James Danly, of Tennessee, to be Deputy Secretary of Energy",On the Nomination,
119,Senate,249,2025-05-13,1,249,57,41,-0.021,-1.0,-0.662,-0.651,-10.821,PN1310,Cloture Motion Agreed to,"Katharine MacGregor, of Florida, to be Deputy Secretary of the Interior",On the Cloture Motion,
119,Senate,250,2025-05-14,1,250,54,40,-0.01,-1.0,-0.558,-0.556,-11.281,PN1310,Nomination Confirmed,"Katharine MacGregor, of Florida, to be Deputy Secretary of the Interior",On the Nomination,
119,Senate,251,2025-05-14,1,251,51,45,-0.132,-0.434,-0.909,0.475,-3.467,PN1238,Cloture Motion Agreed to,"Michael Rigas, of Virginia, to be Deputy Secretary of State for Management and Resources",On the Cloture Motion,
119,Senate,252,2025-05-14,1,252,51,46,-0.132,-0.429,-0.91,0.473,-3.467,PN1238,Nomination Confirmed,"Michael Rigas, of Virginia, to be Deputy Secretary of State for Management and Resources",On the Nomination,
119,Senate,253,2025-05-14,1,253,53,43,-0.077,-0.997,-0.489,-0.194,-8.467,PN1231,Cloture Motion Agreed to,"Emil Michael, of Florida, to be Under Secretary of Defense for Research and Engineering",On the Cloture Motion,
119,Senate,254,2025-05-14,1,254,54,43,-0.079,-0.997,-0.494,-0.192,-8.479,PN1231,Nomination Confirmed,"Emil Michael, of Florida, to be Under Secretary of Defense for Research and Engineering",On the Nomination,
119,Senate,255,2025-05-14,1,255,51,45,-0.004,-0.242,-0.692,0.451,-0.061,PN2646,Cloture Motion Agreed to,"Eric Matthew Ueland, of Virginia, to be Deputy Director for Management, Office of Management and Budget",On the Cloture Motion,
119,Senate,256,2025-05-14,1,256,52,45,-0.004,-0.248,-0.693,0.445,-0.062,PN2646,Nomination Confirmed,"Eric Matthew Ueland, of Virginia, to be Deputy Director for Management, Office of Management and Budget",On the Nomination,
119,Senate,257,2025-05-14,1,257,52,47,-0.004,-0.248,-0.693,0.445,-0.062,PN2511,Cloture Motion Agreed to,"Sean Donahue, of Florida, to be an Assistant Administrator of the Environmental Protection Agency",On the Cloture Motion,
119,Senate,258,2025-05-15,1,258,51,46,-0.004,-0.25,-0.693,0.444,-0.062,PN2511,Nomination Confirmed,"Sean Donahue, of Florida, to be an Assistant Administrator of the Environmental Protection Agency",On the Nomination,
119,Senate,259,2025-05-15,1,259,45,50,-0.004,-0.251,0.693,-0.444,-0.062,SRES195,Motion to Discharge Rejected,A resolution requesting information on El Salvador's human rights practices pursuant to section 502B(c) of the Foreign Assistance Act of 1961.,On the Motion to Discharge,
119,Senate,260,2025-05-19,1,260,52,46,0.312,0.95,-0.336,0.362,-7.955,PN244,Cloture Motion Agreed to,"Charles Kushner, of New York, to be Ambassador to the French Republic, and to serve concurrently and without additional compensation as Ambassador to the Principality of Monaco",On the Cloture Motion,
119,Senate,261,2025-05-19,1,261,51,45,0.3,0.954,-0.326,0.328,-7.884,PN244,Nomination Confirmed,"Charles Kushner, of New York, to be Ambassador to the French Republic, and to serve concurrently and without additional compensation as Ambassador to the Principality of Monaco",On the Nomination,
119,Senate,262,2025-05-19,1,262,66,32,0.06,-0.425,-0.097,-0.453,-33.438,S1582,Cloture on the Motion to Proceed Agreed to,"A bill to provide for the regulation of payment stablecoins, and for other purposes.",On Cloture on the Motion to Proceed,
119,Senate,263,2025-05-21,1,263,69,31,0.103,-0.331,-0.104,-0.921,-29.134,S1582,Motion to Proceed Agreed to,"A bill to provide for the regulation of payment stablecoins, and for other purposes.",On the Motion to Proceed,
119,Senate,264,2025-05-21,1,264,53,46,-0.006,-0.255,-0.694,0.437,-0.06,SJRES55,Motion to Proceed Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion to Proceed,
119,Senate,265,2025-05-21,1,265,46,52,-0.004,-0.248,0.693,-0.444,-0.062,SJRES55,Motion to Table Failed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion to Table,
119,Senate,266,2025-05-21,1,266,51,46,-0.004,-0.248,-0.693,0.444,-0.062,SJRES55,Motion to Table Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion to Table,
119,Senate,267,2025-05-21,1,267,46,51,-0.004,-0.248,0.693,-0.444,-0.062,SJRES55,Motion Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion,
119,Senate,268,2025-05-21,1,268,45,51,-0.004,-0.249,0.693,-0.443,-0.062,SJRES55,Motion Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion,
119,Senate,269,2025-05-21,1,269,46,51,-0.004,-0.248,0.693,-0.444,-0.062,SJRES55,Motion Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion,
119,Senate,270,2025-05-21,1,270,46,51,-0.004,-0.248,0.693,-0.444,-0.062,SJRES55,Motion Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion,
119,Senate,271,2025-05-21,1,271,45,52,-0.118,0.026,0.697,0.405,-2.183,SJRES55,Motion Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion,
119,Senate,272,2025-05-21,1,272,46,51,-0.004,-0.248,0.693,-0.444,-0.062,SJRES55,Motion to Adjourn Rejected,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Motion to Adjourn,
119,Senate,273,2025-05-21,1,273,51,46,-0.004,-0.248,-0.693,0.444,-0.062,SJRES55,Point of Order Sustained,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Point of Order,
119,Senate,274,2025-05-21,1,274,51,46,-0.004,-0.248,-0.693,0.444,-0.062,SJRES55,Point of Order Sustained,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Point of Order,
119,Senate,275,2025-05-21,1,275,51,46,-0.004,-0.248,-0.693,0.444,-0.062,SJRES55,Joint Resolution Passed,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Highway Traffic Safety Administration relating to ""Federal Motor Vehicle Safety Standards; Fuel System Integrity of Hydrogen Vehicles; Compressed Hydrogen Storage System Integrity; Incorporation by Reference"".",On the Joint Resolution,
119,Senate,276,2025-05-21,1,276,51,46,-0.004,-0.248,-0.693,0.444,-0.062,HJRES88,Motion to Proceed Agreed to,"A joint resolution providing congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""California State Motor Vehicle and Engine Pollution Control Standards; Advanced Clean Cars II; Waiver of Preemption; Notice of Decision"".",On the Motion to Proceed,
119,Senate,277,2025-05-22,1,277,51,44,-0.087,0.037,-0.579,-0.998,-2.523,HJRES88,Joint Resolution Passed,"A joint resolution providing congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""California State Motor Vehicle and Engine Pollution Control Standards; Advanced Clean Cars II; Waiver of Preemption; Notice of Decision"".",On the Joint Resolution,
119,Senate,278,2025-05-22,1,278,51,46,-0.004,-0.248,-0.693,0.444,-0.062,HJRES87,Motion to Proceed Agreed to,"A joint resolution providing congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""California State Motor Vehicle and Engine Pollution Control Standards; Heavy-Duty Vehicle and Engine Emission Warranty and Maintenance Provisions; Advanced Clean Trucks; Zero Emission Airport Shuttle; Zero-Emission Power Train Certification; Waiver of Preemption; Notice of Decision"".",On the Motion to Proceed,
119,Senate,279,2025-05-22,1,279,51,45,-0.004,-0.248,-0.693,0.444,-0.062,HJRES87,Joint Resolution Passed,"A joint resolution providing congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""California State Motor Vehicle and Engine Pollution Control Standards; Heavy-Duty Vehicle and Engine Emission Warranty and Maintenance Provisions; Advanced Clean Trucks; Zero Emission Airport Shuttle; Zero-Emission Power Train Certification; Waiver of Preemption; Notice of Decision"".",On the Joint Resolution,
119,Senate,280,2025-05-22,1,280,51,46,-0.004,-0.248,-0.693,0.444,-0.062,HJRES89,Motion to Proceed Agreed to,"A joint resolution providing congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""California State Motor Vehicle and Engine and Nonroad Engine Pollution Control Standards; The 'Omnibus' Low NOX Regulation; Waiver of Preemption; Notice of Decision"".",On the Motion to Proceed,
119,Senate,281,2025-05-22,1,281,49,46,-0.004,-0.249,-0.693,0.445,-0.062,HJRES89,Joint Resolution Passed,"A joint resolution providing congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""California State Motor Vehicle and Engine and Nonroad Engine Pollution Control Standards; The 'Omnibus' Low NOX Regulation; Waiver of Preemption; Notice of Decision"".",On the Joint Resolution,
119,Senate,282,2025-06-02,1,282,51,45,-0.004,-0.248,-0.693,0.444,-0.062,PN17,Cloture Motion Agreed to,"Michael Duffey, of Virginia, to be Under Secretary of Defense for Acquisition and Sustainment",On the Cloture Motion,
119,Senate,283,2025-06-03,1,283,51,46,-0.004,-0.248,-0.693,0.445,-0.062,PN17,Nomination Confirmed,"Michael Duffey, of Virginia, to be Under Secretary of Defense for Acquisition and Sustainment",On the Nomination,
119,Senate,284,2025-06-03,1,284,59,37,-0.237,-0.046,-0.649,-0.703,-12.581,PN2519,Cloture Motion Agreed to,"Allison Hooker, of Georgia, to be an Under Secretary of State (Political Affairs)",On the Cloture Motion,
119,Senate,285,2025-06-03,1,285,59,36,-0.249,-0.047,-0.651,-0.682,-10.641,PN2519,Nomination Confirmed,"Allison Hooker, of Georgia, to be an Under Secretary of State (Political Affairs)",On the Nomination,
119,Senate,286,2025-06-03,1,286,66,28,0.155,-0.988,-0.461,-1.348,-20.975,PN2216,Cloture Motion Agreed to,"Dale Marks, of Florida, to be an Assistant Secretary of Defense",On the Cloture Motion,
119,Senate,287,2025-06-03,1,287,72,26,-0.05,-0.478,-0.349,-1.513,-18.915,PN2216,Nomination Confirmed,"Dale Marks, of Florida, to be an Assistant Secretary of Defense",On the Nomination,
119,Senate,288,2025-06-04,1,288,51,46,-0.003,-0.259,-0.689,0.48,-0.06,PN559,Cloture Motion Agreed to,"Michelle Bowman, of Kansas, to be Vice Chairman for Supervision of the Board of Governors of the Federal Reserve System for a term of four years",On the Cloture Motion,
119,Senate,289,2025-06-04,1,289,60,37,-0.163,0.987,-0.454,0.155,-17.258,PN5547,Cloture Motion Agreed to,"Edward Walsh, of New Jersey, to be Ambassador to Ireland",On the Cloture Motion,
119,Senate,290,2025-06-04,1,290,51,46,-0.003,-0.259,-0.689,0.48,-0.06,PN1233,Cloture Motion Agreed to,"James O'Neill, of California, to be Deputy Secretary of Health and Human Services",On the Cloture Motion,
119,Senate,291,2025-06-04,1,291,48,46,-0.003,-0.259,-0.689,0.48,-0.06,PN559,Nomination Confirmed,"Michelle Bowman, of Kansas, to be Vice Chairman for Supervision of the Board of Governors of the Federal Reserve System for a term of four years",On the Nomination,
119,Senate,292,2025-06-04,1,292,57,38,-0.103,0.746,-0.674,0.544,-14.222,PN5547,Nomination Confirmed,"Edward Walsh, of New Jersey, to be Ambassador to Ireland",On the Nomination,
119,Senate,293,2025-06-05,1,293,52,43,-0.003,-0.247,-0.693,0.446,-0.062,PN1233,Nomination Confirmed,"James O'Neill, of California, to be Deputy Secretary of Health and Human Services",On the Nomination,
119,Senate,294,2025-06-05,1,294,52,43,-0.003,-0.247,-0.693,0.446,-0.062,PN2616,Cloture Motion Agreed to,"John Andrew Eisenberg, of Virginia, to be an Assistant Attorney General",On the Cloture Motion,
119,Senate,295,2025-06-05,1,295,52,43,-0.003,-0.247,-0.693,0.446,-0.062,PN2616,Nomination Confirmed,"John Andrew Eisenberg, of Virginia, to be an Assistant Attorney General",On the Nomination,
119,Senate,296,2025-06-05,1,296,49,40,-0.012,-0.239,-0.693,0.462,-0.044,PN2643,Cloture Motion Agreed to,"Brett Shumate, of Virginia, to be an Assistant Attorney General",On the Cloture Motion,
119,Senate,297,2025-06-09,1,297,51,41,-0.004,-0.244,-0.693,0.448,-0.061,PN2643,Nomination Confirmed,"Brett Shumate, of Virginia, to be an Assistant Attorney General",On the Nomination,
119,Senate,298,2025-06-09,1,298,53,43,-0.004,-0.244,-0.693,0.448,-0.061,PN136,Cloture Motion Agreed to,"David Fotouhi, of Virginia, to be Deputy Administrator of the Environmental Protection Agency",On the Cloture Motion,
119,Senate,299,2025-06-10,1,299,53,41,-0.007,-0.244,-0.692,0.447,-0.057,PN136,Nomination Confirmed,"David Fotouhi, of Virginia, to be Deputy Administrator of the Environmental Protection Agency",On the Nomination,
119,Senate,300,2025-06-10,1,300,48,45,-0.004,-0.255,-0.692,0.454,-0.062,PN1243,Cloture Motion Agreed to,"Stephen Vaden, of Tennessee, to be Deputy Secretary of Agriculture",On the Cloture Motion,
119,Senate,301,2025-06-10,1,301,51,44,-0.003,-0.248,-0.693,0.443,-0.062,PN1243,Nomination Confirmed,"Stephen Vaden, of Tennessee, to be Deputy Secretary of Agriculture",On the Nomination,
119,Senate,302,2025-06-10,1,302,51,44,-0.003,-0.248,-0.693,0.443,-0.062,PN2620,Cloture Motion Agreed to,"Andrew Hughes, of Texas, to be Deputy Secretary of Housing and Urban Development",On the Cloture Motion,
119,Senate,303,2025-06-10,1,303,51,43,-0.003,-0.248,-0.693,0.443,-0.062,PN2620,Nomination Confirmed,"Andrew Hughes, of Texas, to be Deputy Secretary of Housing and Urban Development",On the Nomination,
119,Senate,304,2025-06-11,1,304,53,46,-0.003,-0.248,-0.693,0.443,-0.062,PN1227,Cloture Motion Agreed to,"William Long, of Missouri, to be Commissioner of Internal Revenue for the remainder of the term expiring November 12, 2027",On the Cloture Motion,
