congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
115,House,15085,49,6,TX,200,,,"BARTON, Joe Linus",B000213,1949,,0.528,0.047,-98.12992,0.89976,929,38,,0.541,-0.129
115,House,15445,49,21,TX,200,,,"SMITH, Lamar Seeligson",S000583,1947,,0.425,0.061,-68.77216,0.92596,894,19,,0.491,0.116
115,House,20139,49,7,TX,200,,,"CULBERSON, John",C001048,1956,,0.503,0.366,-80.52851,0.91815,943,22,,0.473,0.129
115,House,20352,49,5,TX,200,,,"HENSARLING, Jeb",H001036,1957,,0.703,0.04,-68.08408,0.93035,943,16,,0.645,0.062
115,House,20355,49,26,TX,200,,,"BURGESS, Michael C.",B001248,1950,,0.565,-0.164,-113.57767,0.88596,938,63,,0.576,-0.087
115,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941,,0.487,0.547,-71.01298,0.92648,930,20,,0.433,0.443
115,House,20527,49,1,TX,200,,,"GOHMERT, Louie",G000552,1953,,0.644,-0.406,-186.40601,0.81103,890,76,,0.991,-0.136
115,House,20528,49,2,TX,200,,,"POE, Ted",P000592,1948,,0.594,-0.029,-141.43323,0.85398,896,76,,0.594,-0.17
115,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947,,-0.447,0.262,-97.08668,0.90177,939,41,,-0.484,0.203
115,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962,,0.41,0.176,-71.28744,0.92704,941,21,,0.482,0.284
115,House,20531,49,11,TX,200,,,"CONAWAY, K. Michael",C001062,1948,,0.593,0.367,-87.56717,0.91247,956,61,,0.557,0.423
115,House,20532,49,24,TX,200,,,"MARCHANT, Kenny",M001158,1951,,0.6,0.154,-78.74,0.91711,910,37,,0.591,0.161
115,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955,,-0.225,0.639,-239.30516,0.77753,951,120,,-0.225,0.63
115,House,20948,49,22,TX,200,,,"OLSON, Pete",O000168,1962,,0.548,0.308,-55.6016,0.94239,937,10,,0.558,0.227
115,House,21182,49,17,TX,200,,,"FLORES, Bill",F000461,1954,,0.572,0.293,-75.14654,0.92333,942,54,,0.582,0.537
115,House,21184,49,27,TX,200,,,"FARENTHOLD, Blake",F000460,1961,,0.548,0.016,-55.95071,0.92135,683,24,,0.636,0.005
115,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953,,0.72,0.025,-102.07444,0.89699,939,61,,0.641,0.136
115,House,21361,49,16,TX,100,,,"O'ROURKE, Beto",O000170,1972,,-0.304,-0.331,-111.02625,0.88781,933,47,,-0.245,-0.337
115,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974,,-0.4,-0.132,-90.57407,0.90888,948,51,,-0.389,-0.258
115,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949,,0.593,0.061,-79.7333,0.91933,948,27,,0.599,-0.025
115,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971,,-0.408,0.361,-121.64266,0.87981,950,48,,-0.4,0.354
115,House,21366,49,34,TX,100,,,"VELA, Filemon",V000132,1963,,-0.311,0.407,-197.06963,0.8083,926,86,,-0.343,0.435
115,House,21549,49,4,TX,200,,,"RATCLIFFE, John",R000601,1965,,0.693,0.113,-77.59737,0.91895,918,53,,0.76,0.237
115,House,21550,49,23,TX,200,,,"HURD, William Ballard",H001073,1977,,0.287,0.228,-108.35097,0.89178,946,63,,0.309,0.297
115,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948,,0.708,0.118,-81.07873,0.91761,943,48,,0.643,0.276
115,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972,,0.642,-0.001,-61.00999,0.93703,938,15,,0.549,0.118
115,House,21722,49,15,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967,,-0.385,0.861,-213.33118,0.79638,937,84,,-0.363,0.642
115,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975,,0.69,-0.364,-21.8226,0.83372,120,9,,0.652,-0.027
115,House,29143,49,3,TX,200,,,"JOHNSON, Sam",J000174,1930,2020.0,0.61,0.277,-53.72498,0.9371,827,13,,0.67,0.114
115,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.403,-0.33,-80.79402,0.91764,940,30,,-0.419,-0.434
115,House,29572,49,13,TX,200,,,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.313,-67.44371,0.93133,948,25,,0.451,0.373
115,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.121,-94.09889,0.90387,931,33,,-0.567,0.41
115,House,29759,49,32,TX,200,,,"SESSIONS, Pete",S000250,1955,,0.584,0.17,-62.75614,0.93614,951,18,,0.522,0.169
115,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.52,0.239,-65.70335,0.93107,920,20,,0.479,0.277
115,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.403,0.243,-66.13972,0.92937,903,15,,0.431,0.35
115,House,39304,49,29,TX,100,,,"GREEN, Raymond Eugene (Gene)",G000410,1947,,-0.324,0.453,-168.01147,0.83275,918,66,,-0.388,0.592
115,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1934,2023.0,-0.485,0.198,-82.17742,0.91113,883,38,,-0.477,0.18
115,House,20357,67,1,UT,200,,,"BISHOP, Robert (Rob)",B001250,1951,,0.537,0.105,-82.4525,0.91525,931,29,,0.509,0.057
115,House,20949,67,3,UT,200,,,"CHAFFETZ, Jason",C001076,1967,,0.647,-0.278,-10.59311,0.95867,251,5,,0.417,0.366
115,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.499,0.167,-74.31243,0.92375,937,25,,0.534,0.077
115,House,21552,67,4,UT,200,,,"LOVE, Ludmya Bourdeau (Mia)",L000584,1975,2025.0,0.542,-0.056,-102.70961,0.89501,926,39,,0.481,-0.025
115,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.45,0.117,-42.46571,0.90533,427,14,,0.55,-0.024
115,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.404,-0.398,-74.15082,0.92407,939,25,,-0.393,-0.585
115,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.448,0.021,-115.64223,0.88482,945,58,,0.588,-0.099
115,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,2025.0,-0.309,-0.047,-104.01978,0.89639,951,58,,-0.359,0.131
115,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.51,-0.337,-187.80679,0.81907,941,64,,0.606,-0.501
115,House,21553,40,7,VA,200,,,"BRAT, David A.",B001290,1964,,0.829,-0.325,-88.74694,0.91009,942,29,,0.811,-0.341
115,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.394,-0.104,-127.65971,0.86951,913,49,,-0.411,0.15
115,House,21555,40,10,VA,200,,,"COMSTOCK, Barbara J.",C001105,1959,,0.276,0.389,-103.10577,0.89376,918,36,,0.293,0.213
115,House,21721,40,5,VA,200,,,"GARRETT, Thomas Alexander Jr.",G000580,1972,,0.931,-0.365,-127.34334,0.85933,840,69,,0.991,-0.136
115,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,2022.0,-0.381,-0.017,-82.94262,0.91388,921,45,,-0.393,-0.136
115,House,21748,40,2,VA,200,,,"TAYLOR, Scott William",T000477,1979,,0.456,0.021,-96.73847,0.89936,912,36,,0.456,0.021
115,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.45,-0.004,-116.19119,0.8851,952,69,,-0.383,-0.248
115,House,39308,40,6,VA,200,,,"GOODLATTE, Robert William",G000289,1952,,0.496,-0.002,-83.84175,0.91544,949,22,,0.585,-0.035
115,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.165,-92.73026,0.905,929,46,,-0.345,-0.001
115,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.436,0.098,-71.48709,0.92802,957,22,,0.469,0.113
115,House,20536,73,8,WA,200,,,"REICHERT, David G.",R000578,1950,,0.224,-0.146,-162.32542,0.83905,925,66,,0.257,-0.023
115,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.336,-0.129,-146.68109,0.85679,949,78,,0.353,-0.01
115,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.316,0.005,-90.63211,0.90955,956,40,,-0.342,0.134
115,House,21369,73,10,WA,100,,,"HECK, Denny",H001064,1952,,-0.312,-0.128,-95.55347,0.90469,954,36,,-0.287,-0.216
115,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.317,0.33,-79.22483,0.91662,910,26,,0.352,0.249
115,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.619,-0.556,-67.7321,0.93069,943,40,,-0.702,-0.159
115,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.291,-0.166,-121.08875,0.87828,933,42,,-0.395,-0.508
115,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.294,-0.202,-86.01288,0.91396,956,31,,-0.295,-0.302
115,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.3,0.178,-136.68218,0.86678,956,77,,0.239,0.406
115,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.568,-0.241,-145.12569,0.85819,949,55,,0.616,-0.397
115,House,21558,56,3,WV,200,,,"JENKINS, Evan H.",J000297,1960,,0.315,0.308,-103.90415,0.88557,855,66,,0.329,0.338
115,House,14657,25,5,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-129.3632,0.87232,947,45,,0.666,-0.458
115,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.522,-0.27,-87.79754,0.90725,902,41,,-0.528,-0.199
115,House,21189,25,7,WI,200,,,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-111.03693,0.88734,929,62,,0.477,0.141
115,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.524,-0.555,-46.95763,0.94674,858,16,,-0.512,-0.694
115,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.599,-0.207,-127.72318,0.87129,927,48,,0.667,-0.275
115,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.437,0.033,-141.57558,0.86059,943,86,,0.566,0.079
115,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.26,-0.08,-173.41873,0.82631,909,94,,-0.25,0.126
115,House,29939,25,1,WI,200,,,"RYAN, Paul D.",R000570,1970,,0.556,-0.25,-7.06452,0.76207,26,4,,0.31,0.205
115,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.405,0.82,-86.72845,0.90976,917,40,,0.517,0.446
